XP_028394384.1	UPI00106AEEBA
XP_028405673.1	UPI00106D3036
XP_015780628.1	UPI000779F300
XP_022105582.1	UPI000B90FC31
XP_020891794.1	UPI000A2A95EB
XP_029196083.1	UPI0010FCC0B0
XP_027049672.1	UPI000F3C9F7E
XP_015756594.1	UPI00077AAB15
XP_029206085.1	UPI0010FCB60B
XP_031549911.1	UPI0012B55C62
XP_015751253.1	UPI00077B019B
XP_015752243.1	UPI00077AE8D9
XP_015774233.1	UPI00077A0981
XP_028409602.1	UPI00106AA49B
XP_014284566.1	UPI0006D4CFF8
XP_022780600.1	UPI000C01E95C
XP_031556659.1	UPI0012B5D2CE
XP_022621393.1	UPI000BBF2FFC
XP_031548676.1	UPI0012B63717
XP_029207543.1	UPI0010FCDA1C
XP_029207555.1	UPI0010FC8EA2
XP_020601421.1	UPI0009E5DE6D
XP_022808605.1	UPI000C057045
XP_008834029.1	UPI0004ECFF11
XP_029837737.1	UPI001161A3BD
XP_015755496.1	UPI00077AD0DC
XP_022779730.1	UPI000C00955D
XP_022808533.1	UPI000C044DE0
XP_022787013.1	UPI000C03B2E2
XP_029188948.1	UPI0010FC6AB3
XP_028406787.1	UPI00106C6410
XP_022790610.1	UPI000C008F12
XP_001632149.2	UPI0013901F64
XP_029186053.1	UPI0010FCD934
XP_029186034.1	UPI0010FC8B4B
XP_020604443.1	UPI0009E5F9A5
XP_020900507.1	UPI000A2A6702
XP_032226685.1	UPI001390618E
XP_028514724.1	UPI00109BC485
XP_028412368.1	UPI00106AA92A
XP_028414251.1	UPI00106B3FA0
XP_020905370.1	UPI000A2A8C05
XP_001639966.2	UPI00139030FE
XP_029210423.1	UPI0010FCA3B1
XP_028393556.1	UPI00106D56C5
XP_022800105.1	UPI000C041267
XP_028405658.1	UPI00106D76C9
XP_029112970.1	UPI0010FA7C20
XP_020893963.1	UPI000A2A82BE
XP_020608892.1	UPI0009E2746D
XP_031466603.1	UPI00129D4B72
XP_014681815.1	UPI000719B030
XP_020602213.1	UPI0009E4D3A0
XP_031574917.1	UPI0012B5E691
XP_022804295.1	UPI000C03B1B0
XP_015775036.1	UPI00077A9E6C
XP_029207592.1	UPI0010FC9242
XP_022787190.1	UPI000C006199
XP_031549049.1	UPI0012B60D6C
XP_020913586.1	UPI000A2A786E
XP_007888347.1	UPI00045733BE
XP_022104956.1	UPI000B91195E
XP_029187630.1	UPI0010FCC9D2
XP_015912621.1	UPI00077F9DAD
XP_029190188.1	UPI0010FC75DF
XP_022790321.1	UPI000C0483E0
XP_015772044.1	UPI00077A914C
XP_020621342.1	UPI0009E31E2A
XP_028407015.1	UPI0010691641
XP_034618018.1	UPI001552F1D8
XP_030307706.1	UPI0004C00976
XP_031588570.1	UPI0012BD3C9E
XP_015761499.1	UPI00077A2D4A
XP_029185911.1	UPI0010FCD773
XP_029187740.1	UPI0010FCDA99
XP_015765356.1	UPI00077A5745
XP_027035918.1	UPI000F552214
XP_001627330.2	UPI00139018E0
XP_022792453.1	UPI000C007DD7
XP_029187723.1	UPI0010FCD593
XP_027036798.1	UPI000F3DDBFB
XP_015775948.1	UPI00077A1EA4
XP_030832699.1	UPI00123AB0F5
XP_027060658.1	UPI000F3DA003
XP_021352101.1	UPI000B45E84A
XP_020620309.1	UPI0009E59A7A
XP_014864015.1	UPI00072DF54E
XP_029212612.1	UPI0010FC72B1
XP_015766656.1	UPI00077A8989
XP_026741225.1	UPI000EF78867
XP_029652466.1	UPI0011409FEE
XP_034303548.1	UPI00148A5FE3
XP_029203361.1	UPI0010FC80C8
XP_022787002.1	UPI000C015061
XP_015713828.1	UPI0007779E96
XP_015750413.1	UPI00077AD88D
XP_032241707.1	UPI00139039E9
XP_022780932.1	UPI000C00B5AC
XP_023796181.1	UPI000CDB759D
XP_022788632.1	UPI000C006412
XP_020615375.1	UPI0009E222B5
XP_022303112.1	UPI000BAEE66F
XP_027038962.1	UPI000F551843
XP_022795856.1	UPI000C004FAB
XP_019634334.1	UPI00094823F6
XP_029213224.1	UPI0010FC6CC7
XP_011407211.1	UPI00023E68B7
XP_020605616.1	UPI0009E1FE97
XP_032048087.1	UPI001375F252
XP_015757377.1	UPI00077AFABF
XP_014780754.1	UPI00071E256F
XP_028514017.1	UPI00109BA1C5
XP_022786317.1	UPI000C01648B
XP_029195701.1	UPI0010FCC391
XP_005742149.1	UPI0003AFEBFB
XP_027039882.1	UPI000F40EE99
XP_015777217.1	UPI00077AFC57
XP_033121948.1	UPI0014259D9E
XP_002935937.2	UPI00034F371A
XP_028410467.1	UPI00106AC4DB
XP_032220266.1	UPI00139041EE
XP_015763742.1	UPI00077A1F4C
XP_029210001.1	UPI0010FC6B24
XP_020615486.1	UPI0009E40E6C
XP_003727120.2	UPI00123B0ADD
XP_027047469.1	UPI000F3F9C19
XP_029187104.1	UPI0010FC86C4
XP_022796762.1	UPI000C01E75D
XP_019636412.1	UPI000947BA18
XP_032803607.1	UPI001402A2F5
XP_029191927.1	UPI0010FCC51C
XP_027044718.1	UPI000F55301D
XP_020906384.1	UPI000A2A5C5E
XP_006821150.1	UPI0003F05D55
XP_020604404.1	UPI0009E40D37
XP_020911771.1	UPI000A2A5CAF
XP_020911757.1	UPI000A2A9068
XP_022784203.1	UPI000C04F156
XP_032224563.1	UPI00139004E3
XP_020896327.1	UPI000A2A6901
XP_022524106.1	UPI000BBD7186
XP_015769561.1	UPI00077A906E
XP_027041180.1	UPI000F3E949F
XP_022792446.1	UPI000C01A3FF
XP_020611218.1	UPI0009E38914
XP_031581705.1	UPI0012BCE531
XP_029213903.1	UPI0010FC945C
XP_019548609.2	UPI0011562F80
XP_028397813.1	UPI00106C3A13
XP_027035842.1	UPI000F3F0F8C
XP_029189858.1	UPI0010FC9F83
XP_022804723.1	UPI000C04ED5C
XP_022067150.1	UPI000B8F2233
XP_020628670.1	UPI0009E3FE6B
XP_031562033.1	UPI0012B52FCD
XP_023143654.1	UPI000C310A33
XP_020629204.1	UPI0009E2149F
XP_030630018.1	UPI0011F195B4
XP_029461828.1	UPI00112B509E
XP_029201252.1	UPI0010FCC331
XP_029196449.1	UPI0010FC8F15
XP_020620081.1	UPI0009E23604
XP_027040341.1	UPI000F3B4162
XP_027038928.1	UPI000F555ACA
XP_027049532.1	UPI000F4006BF
XP_015752505.1	UPI00077A0456
XP_022787028.1	UPI000C017D4F
XP_020626511.1	UPI0009E269CD
XP_029829840.1	UPI00018EBEDE
XP_022074845.1	UPI000B9014E0
XP_020627605.1	UPI0009E5CE2B
XP_031553554.1	UPI0012B52AD9
XP_015759157.1	UPI00077A53E0
XP_029192081.1	UPI0010FCA106
XP_021949665.1	UPI000B75FFBA
XP_020630099.1	UPI0009E3EFB2
XP_032219813.1	UPI0013906738
XP_026145808.1	UPI000E406AAB
XP_029204149.1	UPI0010FCCBE8
XP_027057310.1	UPI000F54E552
XP_015765579.1	UPI00077B17E2
XP_022783470.1	UPI000C01EE1B
XP_031565823.1	UPI0012B5AE19
XP_022798271.1	UPI000C010CCC
XP_027045767.1	UPI000F5500B6
XP_027045768.1	UPI000F54DB8C
XP_001623869.2	UPI0013904D68
XP_029210134.1	UPI0010FCC5B2
XP_029005014.1	UPI0010F5DB96
XP_032226897.1	UPI00138F9D50
XP_032260214.1	UPI001396035B
XP_027042652.1	UPI000F54E5AA
XP_022326342.1	UPI000BAF1015
XP_029201000.1	UPI0010FCB48A
XP_031559521.1	UPI0012B57052
XP_030431520.1	UPI0011CFC28D
XP_028587521.1	UPI00109F68A4
XP_002736600.2	UPI0003F0853E
XP_006814379.1	UPI0003F080CA
XP_031550943.1	UPI0012B5505F
XP_022797938.1	UPI000C05691E
XP_022801145.1	UPI000C04A175
XP_030855839.1	UPI00123994A7
XP_022092737.1	UPI000B910333
XP_020613372.1	UPI0009E2CC45
XP_023233224.1	UPI000C6E2A51
XP_029186664.1	UPI0010FCBB9A
XP_026063210.1	UPI000E42B062
XP_032242085.1	UPI00138FBF33
XP_020620944.1	UPI0009E3B177
XP_020910321.1	UPI000A2A4876
XP_034334720.1	UPI00148ACC73
XP_020620907.1	UPI0009E57957
XP_015757201.1	UPI00077AB831
XP_022803626.1	UPI000C04E81C
XP_028166129.1	UPI00103A6C47
XP_020899647.1	UPI000A2A9F72
XP_029187897.1	UPI0010FCA890
XP_031549712.1	UPI0012B5A7C6
XP_027049039.1	UPI000F4104BC
XP_029214290.1	UPI0010FCCB3E
XP_025771721.1	UPI000DF29A93
XP_020913597.1	UPI000A2A8FA2
XP_027044552.1	UPI000F557B7C
XP_015755908.1	UPI00077ABEC3
XP_029208546.1	UPI0010FCB857
XP_031565361.1	UPI0012B50AC0
XP_015768984.1	UPI00077A30EE
XP_029213455.1	UPI0010FCC5A1
XP_029213453.1	UPI0010FC77C6
XP_029186679.1	UPI0010FCD6C9
XP_029196766.1	UPI0010FCA2B5
XP_027051878.1	UPI000F3FE745
XP_027324934.1	UPI000F7CA014
XP_031550885.1	UPI0012B566CE
XP_029192083.1	UPI0010FC7148
XP_029196803.1	UPI0010FCCB3C
XP_027036244.1	UPI000F3DBCC2
XP_027030720.1	UPI000F4F839D
XP_027552296.1	UPI000FCD4076
XP_028166029.1	UPI00103C6F61
XP_026534962.1	UPI000E782527
XP_006134766.1	UPI0003C4D258
XP_032219540.1	UPI00138FE9BD
XP_026989004.1	UPI000F501E22
XP_027048316.1	UPI000F5578B1
XP_034331355.1	UPI00148A9C9A
XP_022311666.1	UPI000BB094A0
XP_029202830.1	UPI0010FCCD19
XP_029206483.1	UPI0010FC74FC
XP_022797703.1	UPI000C00771A
XP_031554878.1	UPI0012B5CA28
XP_028399198.1	UPI00106937F3
XP_022783570.1	UPI000C01E966
XP_015754178.1	UPI00077AAA13
XP_029196795.1	UPI0010FCCA9B
XP_031554458.1	UPI0012B5E070
XP_015754238.1	UPI00077AB6C5
XP_031572483.1	UPI0012B563D3
XP_029179339.1	UPI0010FC8CA5
XP_031559249.1	UPI0012B59985
XP_028461339.1	UPI00106E7970
XP_029195404.1	UPI0010FC6E6B
XP_020612071.1	UPI0009E1A6AB
XP_020892757.1	UPI000A2A83C0
XP_015765104.1	UPI00077ABA91
XP_028405679.1	UPI00106B46E8
XP_027060646.1	UPI000F3C8E59
XP_020600677.1	UPI0009E354A3
XP_027040035.1	UPI000F3B0CEF
XP_028418746.1	UPI00106B92AB
XP_020605569.1	UPI0009E58978
XP_033109347.1	UPI001425656F
XP_002739772.1	UPI0001CBBABD
XP_020604862.1	UPI0009E37934
XP_001629506.2	UPI00138FE126
XP_022314057.1	UPI000BAF0E4B
XP_015765942.1	UPI00077A9E8D
XP_022809037.1	UPI000C01E179
XP_032903959.1	UPI00140231D6
XP_020627957.1	UPI0009E25687
XP_020627958.1	UPI0009E2C919
XP_022803538.1	UPI000C03A9ED
XP_015750114.1	UPI00077AFE30
XP_015763549.1	UPI000779FC27
XP_022787117.1	UPI000C03BB67
XP_027038628.1	UPI000F555570
XP_029193501.1	UPI0010FCD8DB
XP_015769434.1	UPI00077B2172
XP_028417002.1	UPI00106BE4F4
XP_015747129.1	UPI00077A62E1
XP_020621449.1	UPI0009E2FFF6
XP_022810234.1	UPI000C05761E
XP_028514900.1	UPI00109B8A55
XP_020621075.1	UPI0009E4DDE7
XP_018055393.1	UPI00084CD0BE
XP_022786748.1	UPI000C048C08
XP_020894847.1	UPI000A2A69B5
XP_031566381.1	UPI0012B53BAD
XP_020605362.1	UPI0009E51130
XP_015766851.1	UPI00077AD10E
XP_029191752.1	UPI0010FC7A09
XP_027408310.1	UPI000F7D3665
XP_015756310.1	UPI00077A023D
XP_017784009.1	UPI00083C45B3
XP_021347384.1	UPI000B45C86D
XP_034318666.1	UPI00148A6E12
XP_015768670.1	UPI00077A728F
XP_020624235.1	UPI0009E1DBED
XP_020892250.1	UPI000A2A900A
XP_014768638.1	UPI00071D29AE
XP_029195055.1	UPI0010FC7502
XP_001620369.2	UPI00139031E4
XP_020897413.1	UPI000A2A4CDE
XP_020616212.1	UPI0009E4285E
XP_020900844.1	UPI000A2A5996
XP_031569975.1	UPI0012B654BB
XP_022808396.1	UPI000C05201D
XP_015756093.1	UPI00077ADD07
XP_022804107.1	UPI000C04FB31
XP_015756092.1	UPI00077B0082
XP_015767472.1	UPI00077A13AC
XP_020916751.1	UPI000A2A68AB
XP_029214485.1	UPI0010FCBFF1
XP_027048866.1	UPI000F3D4D0D
XP_019746382.1	UPI00094E4731
XP_012554269.1	UPI0006412ED2
XP_012553906.1	UPI000640F99D
XP_022784604.1	UPI000C0068B6
XP_029191287.1	UPI0010FCB856
XP_022105541.1	UPI000B90B77B
XP_031562133.1	UPI0012B615CB
XP_032893997.1	UPI001402E12D
XP_029185990.1	UPI0010FC6C2D
XP_001625411.2	UPI00138FD8E4
XP_029198423.1	UPI0010FCC4C0
XP_022791726.1	UPI000C056AC5
XP_031562944.1	UPI0012B6682C
XP_032238327.1	UPI00138FF0E5
XP_020917450.1	UPI000A2A6DBC
XP_033761633.1	UPI0014585EA2
XP_028318759.1	UPI0010562DA9
XP_020617629.1	UPI0009E57167
XP_028410553.1	UPI00106C7B30
XP_029197237.1	UPI0010FCB555
XP_029431807.1	UPI00112ED444
XP_026540382.1	UPI000E77F88B
XP_015766801.1	UPI00077B0089
XP_023385880.1	UPI000C8793E6
XP_020606654.1	UPI0009E43523
XP_012920765.1	UPI000657302C
XP_022295566.1	UPI000BAFAC68
XP_032239003.1	UPI0013900E6F
XP_028397806.1	UPI00106922BD
XP_032235535.1	UPI00138FEE48
XP_033738670.1	UPI0014586642
XP_031568463.1	UPI0012B5B117
XP_031552975.1	UPI0012B551B6
XP_022808596.1	UPI000C04EDE4
XP_022914422.1	UPI000C20FD7B
XP_032231983.1	UPI0013903F12
XP_031553728.1	UPI0012B527F0
XP_022793255.1	UPI000C049D73
XP_015780851.1	UPI00077B210D
XP_032236213.1	UPI00139001D3
XP_029191795.1	UPI0010FCB976
XP_021370454.1	UPI000B45B027
XP_015779349.1	UPI00077A9F0F
XP_027044486.1	UPI000F41BA84
XP_014675016.1	UPI000719CEB3
XP_031560866.1	UPI0012B62D91
XP_027044435.1	UPI000F557C16
XP_022789764.1	UPI000C0577A9
XP_029193738.1	UPI0010FCA506
XP_029193735.1	UPI0010FCA80E
XP_031556489.1	UPI0012B53186
XP_028411545.1	UPI0010696B42
XP_034067468.1	UPI001470B3AD
XP_028411085.1	UPI00106C899D
XP_003729318.2	UPI00123A055D
XP_029202873.1	UPI0010FC8691
XP_027045936.1	UPI000F3E5D2F
XP_020632482.1	UPI0009E49EBE
XP_027036916.1	UPI000F555D8E
XP_029200654.1	UPI0010FC7BB8
XP_029189441.1	UPI0010FCC7D1
XP_029200660.1	UPI0010FCC193
XP_022796816.1	UPI000C03DAEE
XP_027037454.1	UPI000F3B7B2A
XP_022800532.1	UPI000C04CC9B
XP_015766747.1	UPI00077B2609
XP_015769200.1	UPI00077A8721
XP_020607761.1	UPI0009E2A29A
XP_015499263.1	UPI000771513B
XP_027039666.1	UPI000F5508E1
XP_022785780.1	UPI000C0480D1
XP_015769199.1	UPI00077AA116
XP_022785815.1	UPI000C0017E3
XP_001629755.2	UPI00138FF638
XP_027036657.1	UPI000F54DCE7
XP_027036616.1	UPI000F41B40E
XP_015769216.1	UPI00077A762F
XP_022785858.1	UPI000C005C19
XP_026333797.1	UPI000E6D8A2B
XP_015769192.1	UPI00077A6D04
XP_022785794.1	UPI000C045C24
XP_029194301.1	UPI0010FC72C5
XP_012561233.1	UPI000640C958
XP_034337502.1	UPI00148A38EB
XP_020618391.1	UPI0009E30EC9
XP_020618811.1	UPI0009E5E34C
XP_027036667.1	UPI000F555331
XP_015761730.1	UPI000779F68C
XP_022803705.1	UPI000C00B90C
XP_020619851.1	UPI0009E35B56
XP_022783945.1	UPI000C04DD61
XP_030348401.1	UPI0011CF1842
XP_029204603.1	UPI0010FC76F8
XP_027234638.1	UPI000F67D83A
XP_027046041.1	UPI000F558C51
XP_020622319.1	UPI0009E4304A
XP_027053867.1	UPI000F54ECB9
XP_032225367.1	UPI00138FC148
XP_029204541.1	UPI0010FCB246
XP_001622453.2	UPI00138FA1DC
XP_015761655.1	UPI00077AD0D1
XP_029204542.1	UPI0010FC8A96
XP_027046038.1	UPI000F554173
XP_022336502.1	UPI000BAFCC2E
XP_030855460.1	UPI00123ADFB4
XP_022790669.1	UPI000C03EC1C
XP_031554004.1	UPI0012B51CF8
XP_020619799.1	UPI0009E3EA00
XP_015777592.1	UPI00077A99EE
XP_020622477.1	UPI0009E54E42
XP_015777151.1	UPI00077A5999
XP_027042211.1	UPI000F5593B7
XP_032238470.1	UPI00139000A2
XP_001639570.2	UPI00138FEED5
XP_028406263.1	UPI001068D90C
XP_027042203.1	UPI000F5596A0
XP_020628762.1	UPI0009E2DF28
XP_020894825.1	UPI000A2A65B7
XP_022793228.1	UPI000C03BAE6
XP_022810362.1	UPI000C04ED07
XP_030326423.1	UPI0011CFB445
XP_029189167.1	UPI0010FC7078
XP_015753499.1	UPI00077AB7AB
XP_006825699.1	UPI0003F0A432
XP_028417962.1	UPI00106BB048
XP_022666643.1	UPI000BE17D22
XP_028391900.1	UPI00106D064A
XP_022794861.1	UPI000C03F086
XP_022794294.1	UPI000C048A45
XP_022795935.1	UPI000C04A49F
XP_002162060.2	UPI0002B48AF5
XP_029202314.1	UPI0010FCD4ED
XP_020625305.1	UPI0009E355C4
XP_020625304.1	UPI0009E29886
XP_027038577.1	UPI000F555A8B
XP_030042051.1	UPI001184B0A0
XP_025093133.1	UPI000D72F6C0
XP_022796306.1	UPI000C04A8F2
XP_020625299.1	UPI0009E2C2D9
XP_020625296.1	UPI0009E4699B
XP_015751482.1	UPI00077AADDD
XP_020625300.1	UPI0009E4D327
XP_027048347.1	UPI000F553AE1
XP_022540998.1	UPI000BBDEC4A
XP_028413873.1	UPI00106D8DF2
XP_015772081.1	UPI00077AF8D4
XP_033758057.1	UPI001458CC5A
XP_020606035.1	UPI0009E2A94B
XP_028418921.1	UPI00106CEE90
XP_015773539.1	UPI00077A1358
XP_026289139.1	UPI000E5792CD
XP_006909770.1	UPI0003F160BB
XP_022794784.1	UPI000C00357C
XP_022330328.1	UPI000BAF7E8D
XP_034318947.1	UPI00148AA67B
XP_032232817.1	UPI000865A670
XP_020903884.1	UPI000A2A49C4
XP_020609633.1	UPI0009E6137B
XP_034310376.1	UPI00148A25EE
XP_031175620.1	UPI00125DD073
XP_027056874.1	UPI000F3AAAD6
XP_006823753.1	UPI0003F0E9CC
XP_029182628.1	UPI0010FCA7AC
XP_029202619.1	UPI0010FC7294
XP_029834435.1	UPI001161773C
XP_020773941.1	UPI000A1C1B8F
XP_027038842.1	UPI000F551C0F
XP_034030794.1	UPI001471B007
XP_030625516.1	UPI0011F0F60A
XP_027038389.1	UPI000F55065C
XP_028393019.1	UPI00106CCC5A
XP_022785118.1	UPI000C04A765
XP_031559403.1	UPI0012B55733
XP_029214589.1	UPI0010FCA5BE
XP_023703715.2	UPI001454C22C
XP_015751058.1	UPI00077A9852
XP_033731076.1	UPI001458207C
XP_031550713.1	UPI0012B5B210
XP_029214574.1	UPI0010FCA132
XP_029186156.1	UPI0010FC9D0C
XP_028400180.1	UPI00106D0319
XP_022791552.1	UPI000C00332E
XP_007899754.1	UPI000457368E
XP_022802668.1	UPI000C047056
XP_022806724.1	UPI000C04B482
XP_012521878.1	UPI00063F89D4
XP_015769058.1	UPI00077A1974
XP_029211681.1	UPI0010FCD263
XP_029851947.1	UPI0005D07B6D
XP_022790370.1	UPI000C01DA41
XP_030838023.1	UPI00123C3DB7
XP_013794873.1	UPI0006B0CAFF
XP_001626272.2	UPI001390403A
XP_015769027.1	UPI00077A9B08
XP_015769053.1	UPI00077A82D8
XP_027048746.1	UPI000F54CDD4
XP_028405536.1	UPI0010691647
XP_015764107.1	UPI00077A2A46
XP_001628516.2	UPI00138FC202
XP_020621633.1	UPI0009E44F6D
XP_029211258.1	UPI0010FCA160
XP_010868716.2	UPI0014768114
XP_031566295.1	UPI0012B6174E
XP_027048774.1	UPI000F550E06
XP_027058778.1	UPI000F3D4DE7
XP_033773075.1	UPI0014583174
XP_030576121.1	UPI0011EA1B35
XP_015773885.1	UPI00077AC6EF
XP_033860516.1	UPI00145BCAC5
XP_029186137.1	UPI0010FC7BA4
XP_029186133.1	UPI0010FC84D3
XP_020621644.1	UPI0009E61249
XP_027043670.1	UPI000F3FFF20
XP_029193859.1	UPI0010FC80DD
XP_032218525.1	UPI0013905030
XP_015773866.1	UPI00077AAB2C
XP_029590277.1	UPI0011323DDF
XP_015773872.1	UPI00077B003D
XP_020913512.1	UPI000A2A5169
XP_031549443.1	UPI0012B5ABA3
XP_029186990.1	UPI0010FC6C2E
XP_029184545.1	UPI0010FC944E
XP_015767700.1	UPI00077B1266
XP_027059736.1	UPI000F558344
XP_027059729.1	UPI000F3F693A
XP_029184604.1	UPI0010FC6CA5
XP_029188979.1	UPI0010FCB7FF
XP_020613985.1	UPI0009E1C800
XP_029188805.1	UPI0010FC74B8
XP_020614075.1	UPI0009E4A717
XP_015767724.1	UPI00077A3F03
XP_029213371.1	UPI0010FCC871
XP_015750495.1	UPI00077AD282
XP_015748243.1	UPI00077A0D0E
XP_029186593.1	UPI0010FCC50D
XP_015751184.1	UPI00077AC7F1
XP_032227522.1	UPI0013903C1E
XP_029187010.1	UPI0010FC9761
XP_029187050.1	UPI0010FCC59A
XP_029187002.1	UPI0010FCCC2C
XP_029213373.1	UPI0010FC99C6
XP_029189572.1	UPI0010FCB491
XP_015760158.1	UPI00077AE59D
XP_015760131.1	UPI00077A17FC
XP_015760109.1	UPI00077A1E25
XP_020624787.1	UPI0009E32AAC
XP_015775005.1	UPI00077AE27A
XP_029185637.1	UPI0010FC8CD7
XP_029185627.1	UPI0010FC7D3B
XP_029185590.1	UPI0010FC850E
XP_015774947.1	UPI00077A553D
XP_029185592.1	UPI0010FC837E
XP_029185727.1	UPI0010FC92FD
XP_029185681.1	UPI0010FC8C6E
XP_029181916.1	UPI0010FC694A
XP_029185654.1	UPI0010FC6750
XP_015774900.1	UPI00077A65F5
XP_029185677.1	UPI0010FCBE09
XP_029185705.1	UPI0010FCBC0F
XP_029185673.1	UPI0010FC8CD6
XP_029185656.1	UPI0010FC731A
XP_015774781.1	UPI00077A8961
XP_029185643.1	UPI0010FC94F6
XP_029194847.1	UPI0010FCB34D
XP_029205196.1	UPI0010FC953B
XP_029205197.1	UPI0010FCD87B
XP_029205191.1	UPI0010FC6F1B
XP_029205189.1	UPI0010FC9E7C
XP_029205185.1	UPI0010FC81E1
XP_029205188.1	UPI0010FC853E
XP_029205195.1	UPI0010FCD469
XP_015770228.1	UPI00077A36BF
XP_015770239.1	UPI00077AD352
XP_015765550.1	UPI00077ACBAE
XP_029205200.1	UPI0010FCDA7A
XP_015770216.1	UPI00077B05FE
XP_022777486.1	UPI000C03C3F4
XP_022805853.1	UPI000C03E5CC
XP_020603512.1	UPI0009E51A7B
XP_029195051.1	UPI0010FC9645
XP_029195052.1	UPI0010FCBC1A
XP_029186339.1	UPI0010FCCECC
XP_029195049.1	UPI0010FC9301
XP_029195032.1	UPI0010FC9875
XP_029194999.1	UPI0010FCD3FF
XP_022792840.1	UPI000C00C465
XP_029195043.1	UPI0010FCC30F
XP_029195061.1	UPI0010FCA038
XP_015755559.1	UPI00077A772B
XP_029186336.1	UPI0010FC9A37
XP_029195021.1	UPI0010FCC10D
XP_029194991.1	UPI0010FCA8EB
XP_020603526.1	UPI0009E3454B
XP_029195001.1	UPI0010FCB6D0
XP_015761990.1	UPI00077A56E9
XP_029195009.1	UPI0010FCCED9
XP_015761964.1	UPI00077A3EC2
XP_029186341.1	UPI0010FC9A52
XP_015761995.1	UPI00077A5427
XP_029195008.1	UPI0010FC7DE2
XP_022792845.1	UPI000C00EE80
XP_015762003.1	UPI00077A078D
XP_015779652.1	UPI00077A8E5C
XP_015761998.1	UPI00077A60D7
XP_015774723.1	UPI00077A260E
XP_020610402.1	UPI0009E44572
XP_029195010.1	UPI0010FCCC29
XP_015762000.1	UPI00077A000E
XP_029195033.1	UPI0010FC7FC5
XP_029195036.1	UPI0010FCB906
XP_020603408.1	UPI0009E4499F
XP_029194988.1	UPI0010FC82B3
XP_029194990.1	UPI0010FCB6F6
XP_029194987.1	UPI0010FCB204
XP_029194986.1	UPI0010FCB8B0
XP_015779486.1	UPI00077A23CA
XP_015779661.1	UPI00077A8683
XP_022809545.1	UPI000C040863
XP_029195046.1	UPI0010FCBBEA
XP_015751441.1	UPI00077A89BB
XP_029195020.1	UPI0010FC93A3
XP_015751456.1	UPI00077A0669
XP_029195025.1	UPI0010FC8799
XP_029195028.1	UPI0010FCDB09
XP_015779557.1	UPI00077AA3AE
XP_029195026.1	UPI0010FCD12A
XP_027037843.1	UPI000F54FA00
XP_015765226.1	UPI00077B1DF7
XP_027037861.1	UPI000F54F8FF
XP_029194998.1	UPI0010FC887F
XP_029194997.1	UPI0010FC95E1
XP_027046411.1	UPI000F3F5E0F
XP_029204616.1	UPI0010FCC289
XP_029186443.1	UPI0010FCBB3F
XP_029202468.1	UPI0010FC859C
XP_029202472.1	UPI0010FCD4BD
XP_015767322.1	UPI00077A3137
XP_029202475.1	UPI0010FC7BE4
XP_015752152.1	UPI00077B0606
XP_015748439.1	UPI00077AE2D7
XP_015766028.1	UPI00077A6B9B
XP_029202494.1	UPI0010FC7364
XP_029202492.1	UPI0010FC9B1A
XP_029202513.1	UPI0010FCD613
XP_029202514.1	UPI0010FCBB2E
XP_005098408.1	UPI0003595C86
XP_027229447.1	UPI000F66ABEA
XP_029202515.1	UPI0010FC6D52
XP_015752027.1	UPI00077B164C
XP_029202517.1	UPI0010FC934C
XP_029202509.1	UPI0010FC7018
XP_015752015.1	UPI00077A86A8
XP_029202511.1	UPI0010FC908F
XP_029202512.1	UPI0010FCACEE
XP_015765224.1	UPI00077A69DC
XP_015748208.1	UPI00077A22E7
XP_015751958.1	UPI00077A4D5A
XP_028418117.1	UPI00106ACF31
XP_028399260.1	UPI00106A6A97
XP_028418234.1	UPI00106A917F
XP_015747160.1	UPI00077AA570
XP_029213104.1	UPI0010FCA2C7
XP_028395728.1	UPI001069D6B5
XP_029184036.1	UPI0010FC8808
XP_015748821.1	UPI00077A805C
XP_029208711.1	UPI0010FCD00B
XP_015777831.1	UPI00077A81CC
XP_029181677.1	UPI0010FCDA54
XP_022790434.1	UPI000C04DD3E
XP_028518407.1	UPI00109BBFA2
XP_029186377.1	UPI0010FCC791
XP_029202507.1	UPI0010FC7767
XP_029202488.1	UPI0010FC7236
XP_029204929.1	UPI0010FCADE1
XP_020620631.1	UPI0009E5962A
XP_015758179.1	UPI00077B0B4F
XP_029206345.1	UPI0010FC89FF
XP_029206360.1	UPI0010FCCF24
XP_020620658.1	UPI0009E4B5F6
XP_015765215.1	UPI00077A391F
XP_015758175.1	UPI00077AAA7C
XP_020632591.1	UPI0009E54D1B
XP_029206374.1	UPI0010FCC90F
XP_029209390.1	UPI0010FC9F47
XP_020900511.2	UPI00109BC85A
XP_015765219.1	UPI00077ADE92
XP_029206369.1	UPI0010FC66D0
XP_029206364.1	UPI0010FCDA8D
XP_029206362.1	UPI0010FC8AC6
XP_028513600.1	UPI00109B943A
XP_029204623.1	UPI0010FCA4A9
XP_015765218.1	UPI000779FA40
XP_029210994.1	UPI0010FCAC8C
XP_029209989.1	UPI0010FCD1A5
XP_027043232.1	UPI000F558623
XP_006814580.1	UPI0003F0779E
XP_028411315.1	UPI001069263E
XP_015765222.1	UPI00077A379D
XP_029181592.1	UPI0010FC741E
XP_015748646.1	UPI00077A8A50
XP_029210335.1	UPI0010FC7959
XP_029211345.1	UPI0010FC7720
XP_029202647.1	UPI0010FC7443
