"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0016742",0.0313017049104691,0.997813835846596,2,7,"hydroxymethyl-, formyl- and related transferase activity","MF"
"GO:0008094",0.0314399498533072,0.99779890658576,2,7,"DNA-dependent ATPase activity","MF"
"GO:0004715",0.0344370619116868,0.997466278994868,2,7,"non-membrane spanning protein tyrosine kinase activity","MF"
"GO:0008131",0.0358156202065678,0.997307623491445,2,7,"primary amine oxidase activity","MF"
"GO:0042030",0.0365579498997452,1,1,1,"ATPase inhibitor activity","MF"
"GO:0004865",0.0366760058160967,1,1,1,"protein serine/threonine phosphatase inhibitor activity","MF"
"GO:0071933",0.0371209204544098,1,1,1,"Arp2/3 complex binding","MF"
"GO:0008379",0.0375364522136002,1,1,1,"thioredoxin peroxidase activity","MF"
"GO:0008531",0.0375593525180963,1,1,1,"riboflavin kinase activity","MF"
"GO:0005164",0.0376394139509127,0.994050037203886,3,19,"tumor necrosis factor receptor binding","MF"
"GO:0003899",0.0376520641976357,0.994084634229063,3,18,"DNA-directed 5'-3' RNA polymerase activity","MF"
"GO:0032036",0.0377418154596917,1,1,1,"myosin heavy chain binding","MF"
"GO:0003908",0.0379679764477158,1,1,1,"methylated-DNA-[protein]-cysteine S-methyltransferase activity","MF"
"GO:0004385",0.03834723636503,1,1,1,"guanylate kinase activity","MF"
"GO:0005094",0.0383914013535028,1,1,1,"Rho GDP-dissociation inhibitor activity","MF"
"GO:0016920",0.0383914013535028,1,1,1,"pyroglutamyl-peptidase activity","MF"
"GO:0004798",0.0387194189718883,1,1,1,"thymidylate kinase activity","MF"
"GO:0008320",0.0387843189488443,1,1,1,"protein transmembrane transporter activity","MF"
"GO:0050113",0.0388489768157777,1,1,1,"inositol oxygenase activity","MF"
"GO:0000774",0.0390201894059938,1,1,1,"adenyl-nucleotide exchange factor activity","MF"
"GO:0035529",0.0391262838386293,1,1,1,"NADH pyrophosphatase activity","MF"
"GO:0047631",0.0391262838386293,1,1,1,"ADP-ribose diphosphatase activity","MF"
"GO:0004807",0.0391895955236525,1,1,1,"triose-phosphate isomerase activity","MF"
"GO:0004582",0.0393154275358632,1,1,1,"dolichyl-phosphate beta-D-mannosyltransferase activity","MF"
"GO:0004797",0.0393571335339903,1,1,1,"thymidine kinase activity","MF"
"GO:0008176",0.0393571335339903,1,1,1,"tRNA (guanine-N7-)-methyltransferase activity","MF"
"GO:0018738",0.0396863588574296,1,1,1,"S-formylglutathione hydrolase activity","MF"
"GO:0016661",0.0397269447633066,1,1,1,"oxidoreductase activity, acting on other nitrogenous compounds as donors","MF"
"GO:0017061",0.0397674014066109,1,1,1,"S-methyl-5-thioadenosine phosphorylase activity","MF"
"GO:0008494",0.0398077278261974,1,1,1,"translation activator activity","MF"
"GO:0036002",0.0398077278261974,1,1,1,"pre-mRNA binding","MF"
"GO:0097177",0.0398077278261974,1,1,1,"mitochondrial ribosome binding","MF"
"GO:0042132",0.0400468978348948,1,1,1,"fructose 1,6-bisphosphate 1-phosphatase activity","MF"
"GO:0008308",0.0401059281047159,1,1,1,"voltage-gated anion channel activity","MF"
"GO:0004427",0.0403389030266195,1,1,1,"inorganic diphosphatase activity","MF"
"GO:0017174",0.0407707563842113,1,1,1,"glycine N-methyltransferase activity","MF"
"GO:0005459",0.0408256032558747,1,1,1,"UDP-galactose transmembrane transporter activity","MF"
"GO:0005460",0.0408256032558747,1,1,1,"UDP-glucose transmembrane transporter activity","MF"
"GO:0003920",0.0413371404511626,1,1,1,"GMP reductase activity","MF"
"GO:0004001",0.0414553545515315,1,1,1,"adenosine kinase activity","MF"
"GO:0004853",0.0415878460781835,1,1,1,"uroporphyrinogen decarboxylase activity","MF"
"GO:0004334",0.0424185155048916,1,1,1,"fumarylacetoacetase activity","MF"
"GO:0019902",0.0426578314035573,1,1,1,"phosphatase binding","MF"
"GO:0004616",0.0432211031185098,1,1,1,"phosphogluconate dehydrogenase (decarboxylating) activity","MF"
"GO:0003842",0.0438289352685476,1,1,1,"1-pyrroline-5-carboxylate dehydrogenase activity","MF"
"GO:0004831",0.043869055884036,1,1,1,"tyrosine-tRNA ligase activity","MF"
"GO:0032183",0.0443309427663288,1,1,1,"SUMO binding","MF"
"GO:0070140",0.0443309427663288,1,1,1,"SUMO-specific isopeptidase activity","MF"
"GO:0003688",0.044491182420286,1,1,1,"DNA replication origin binding","MF"
"GO:0004817",0.0445035234973331,1,1,1,"cysteine-tRNA ligase activity","MF"
"GO:0003689",0.04451209326248,1,1,1,"DNA clamp loader activity","MF"
"GO:0016155",0.0445639337535011,1,1,1,"formyltetrahydrofolate dehydrogenase activity","MF"
"GO:0004832",0.0445639337535299,1,1,1,"valine-tRNA ligase activity","MF"
"GO:0016151",0.0484183818711745,0.995424990288988,2,9,"nickel cation binding","MF"
